id,sale_id,product_code,product_name,qty,unit_price,line_discount,discount_text,line_total,unit_cost_at_sale,old_id
cc25c5d8-67cb-fe75-c3fd-35bd20ba92ff,a9e948c4-88d1-319a-7171-41cbd96d4df4,MA20876,خلاط حوض المطبخ سحاب أسود لامع,1,1180.000,0.000,"",1180.000,685.000,210023447
9a750185-5601-85b4-4425-64554b0be8fc,13546108-9c6d-d4de-9c5b-7bc17f18b51a,ML10024,خلاط حوض وجه  15 سم كروم,1,220.000,0.000,"",220.000,132.000,210007326
45ffbccb-61d0-751c-0e35-1ba6b8d81ab7,2946cc44-6b10-d325-b2ef-10ab490302f3,ARSB80071,شطاف ظغط مع طوبو كروم,2,115.000,10.005,4.35%,220.000,73.000,210007327
b5189ea1-5ae2-0f26-9383-0e373cf44e62,c1527bc6-5ef6-2a52-d0ac-7e4065837141,ML10047,خلاط حوض وجه كروم,2,130.000,40.014,15.39%,220.000,88.000,210007328
20b79ebb-06d4-8128-ec22-1ffcc0adfdab,c1527bc6-5ef6-2a52-d0ac-7e4065837141,ML10017,خلاط حوض وجه كروم,1,200.000,10.000,5.00%,190.000,147.233,210007329
a6f4a83a-e3b4-93b4-c806-0739fe4f8804,c1527bc6-5ef6-2a52-d0ac-7e4065837141,ML10033,خلاط حوض وجه طويل كروم,1,230.000,20.010,8.70%,210.000,145.000,210007330
dc18c7fa-2a47-6490-63ef-1d5e41e88291,a1a6c1e6-a684-97ca-c9ee-b99effa4dee0,ARSB80080,شطاف ظغط دائري مع طوبو كروم,1,85.000,10.005,11.77%,75.000,43.000,210007331
83c3e848-6369-bd8f-df11-51f18f213f47,a4e23361-7df7-54ab-4244-d6e43862ba7d,PSB10195,حوض وجه مع دولاب حمام مع مراية -60 سم,1,700.000,0.000,"",700.000,408.000,310008542
73f95111-d364-c268-2e2d-ebfa6a98efd2,a09e9bb0-8273-b1ef-6a85-860a43efe712,ARSB80065,كسكاس دوش دائري 300 مم مع قصبة كروم,2,180.000,0.000,"",360.000,130.000,210007336
d736b6be-6132-b068-ae37-b52b03f18baf,60e36d9c-f0fe-811d-3d9b-c278c0c8b02a,MTE60050,خلاط شطاف مدفون كروم,1,320.000,0.000,"",320.000,175.000,210007337
463bd227-ee18-4613-2599-a86af827747d,60e36d9c-f0fe-811d-3d9b-c278c0c8b02a,MDE50046,خلاط دوش مدفون كروم,1,400.000,0.000,"",400.000,440.000,210007338
38722fca-1999-956b-ed8e-96d5b215d547,60e36d9c-f0fe-811d-3d9b-c278c0c8b02a,ARSB80015,قصبة دوش مربعة 40 سم كروم,1,220.000,0.000,"",220.000,115.000,210007339
c4bbc575-b662-9835-9467-7e383508fe50,60e36d9c-f0fe-811d-3d9b-c278c0c8b02a,ML10001,خلاط حوض وجه كروم,1,470.000,20.022,4.26%,450.000,325.000,210007342
c892b7dc-d971-3e0e-3db2-a4c94c226f6c,fa8bd25f-63e8-64ab-7ce6-0ce0218bbffe,ME10018,خلاط حوض المطبخ شجرة كروم,1,165.000,14.999,9.09%,150.000,110.000,210007345
6d1870a4-d279-4a11-bea7-c22cea7ab0ca,804277d6-1d26-8061-fb9b-047d73e1b53a,WP20157,مقعد أرضي ملحوم موطو أبيض,1,550.000,0.000,"",550.000,435.000,210007401
63308659-2201-8eb8-3a82-1767d9967123,506b2d39-f94f-1383-afa6-80f931934a82,PLSA0322,وردة كروم  1/2,-6,15.000,0.000,"",-90.000,6.750,210022591
d343440f-7b47-97cd-f110-1e53fa9526b3,19ff031e-8391-5d11-c4ba-45e9f50ef4c4,ML10034,خلاط حوض وجه طويل ذهبي,2,330.000,0.000,"",660.000,163.000,210007348
1dbca79f-acd3-f696-ab70-b69147bfa605,b8299fae-ce63-31d3-6b10-d2bb3162432c,MA20015,خلاط حوض المطبخ سحاب كروم,1,290.000,0.000,"",290.000,195.000,210007350
aa117ebb-73f7-684f-f085-207ee9f91513,b8299fae-ce63-31d3-6b10-d2bb3162432c,ARSB80087,شطاف ظغط مربع مع طوبو كروم,1,160.000,0.000,"",160.000,98.000,210007351
3b6df4be-e744-abe1-9cb5-1a86ee6091f5,aac8bcb6-f5a5-bc3a-d23e-2847bd54616c,WP20159,مقعد أرضي ملحوم سداسي أبيض,1,550.000,0.000,"",550.000,450.000,210007382
2f34f8ee-73c1-07d1-01ca-a08e0cba6ad0,fbb9ee2a-802b-37e8-ae0d-8f6ae47ae401,ML10006,خلاط حوض وجه كروم,1,330.000,0.000,"",330.000,225.000,210007394
6e101fc4-aa14-d078-0ef5-e7c9573165b5,4c1b8f91-87a7-ee20-2e9b-edeca47af613,ARSB80088,شطاف ظغط دائري مع طوبو كروم,1,80.000,10.000,12.50%,70.000,31.000,210007397
7ec52cfe-7ca6-b1f3-5a6c-d45b99fc94d5,ce1a1e00-8285-f8c9-9497-e30e972f538b,VS10538,عمود حوض وجه سفير أرضي أبيض,1,175.000,0.000,"",175.000,110.000,210023068
c2050e9a-ac11-e1e2-b0ca-5f06adee7823,a28ed6f7-0587-4456-c92a-7a0ea14ee30d,WP20157,مقعد أرضي ملحوم موطو أبيض,1,650.000,0.000,"",650.000,396.835,310014714
caf46e4e-a055-8b80-28ee-f5e8f7e76153,4d2dfae9-6b2f-0912-60d0-ac49a8c6c3a4,ARSB80076,شطاف ظغط دائري مع طوبو كروم,1,45.000,5.000,11.11%,40.000,32.250,210007361
8dde88e1-82f4-1410-6b91-56d501af70c7,4d2dfae9-6b2f-0912-60d0-ac49a8c6c3a4,ARSB80097,مصب دوش بدون تحويلة كروم,1,100.000,0.000,"",100.000,58.000,210007364
0d869a15-3f08-75ba-b390-d5ddd74dd52a,4d2dfae9-6b2f-0912-60d0-ac49a8c6c3a4,WP20157,مقعد أرضي ملحوم موطو أبيض,1,550.000,20.020,3.64%,530.000,435.000,210007365
25e67978-c407-f378-79ae-e30da7c3a2fa,4c1b8f91-87a7-ee20-2e9b-edeca47af613,ARSB80089,طوبو شطاف 120 سم كروم,2,50.000,0.000,"",100.000,26.000,210007398
9635bb60-0321-1213-f39b-e207e28c6565,deaaa295-39b5-a15e-90fb-0db8aadac972,ALVM50206,سيفون حوض الوجه,1,35.000,0.000,"",35.000,12.000,210007429
91ecc253-12e2-abfb-f273-4d49231a7c53,bbdc301d-d6ec-917e-226f-1b162f49d2a9,ARSB80085,شطاف ظغط دائري مع طوبو كروم,1,160.000,0.000,"",160.000,85.000,210007335
f1578878-5290-6787-fcfa-4cc64e1604fb,a8654f9a-704c-5033-7daf-ca10601194ad,WS10015,صندوق مقعد معلق أبيض,1,150.000,0.000,"",150.000,80.000,310014712
84eedec8-350a-56a8-49d3-a77953fec3aa,d8f6717e-0e0a-7bfc-7d01-952a42f4758c,MC10652,سرفنتينة 15 سم * 15 سم كروم,1,80.000,0.000,"",80.000,45.000,310011501
cb3ea3b4-7109-5974-561c-5e4190bea260,99acf2b0-a4cb-bbff-0034-08994a42c86d,PE30377,اسمنت ابيض 1كغ,3,2.000,0.000,"",6.000,0.880,210023070
d8e5b14f-5246-9034-0549-de879217cea0,e98d3ddd-3a38-1752-0fad-3a3917afac38,CD40105,مسطرة دوش زوجية كروم,1,200.000,0.000,"",200.000,130.000,210007390
1227e4a3-e503-60a2-6fb6-9816d4882ba9,2c98b3ba-1044-9cb5-4d09-e50e6dfec400,WP20157,مقعد أرضي ملحوم موطو أبيض,1,500.000,0.000,"",500.000,435.000,210007391
a795ec2d-59ef-4eaa-f704-828e9b123adf,d738d063-7761-c021-954f-02a6d91b22e3,EL10235,حوض مطبخ ستانلس ستيل   304  كروم,1,720.000,0.000,"",720.000,510.000,210007403
a434c819-41ce-2951-3214-9c402463bb30,d738d063-7761-c021-954f-02a6d91b22e3,ME10013,خلاط حوض المطبخ شجرة كروم,1,170.000,0.000,"",170.000,110.000,210007404
d3ed37d5-5aec-01dc-6e0d-cb8960621c75,d738d063-7761-c021-954f-02a6d91b22e3,MA20126,خلاط حوض المطبخ سحاب كروم,1,280.000,0.000,"",280.000,213.000,210007405
400f3be7-9df0-8800-fbea-1c33e42fe33c,e98d3ddd-3a38-1752-0fad-3a3917afac38,ML10048,خلاط حوض وجه كروم,1,190.000,0.000,"",190.000,125.000,210007389
b990155a-55d7-c6e5-3d44-4244ecb65a2d,06c9b63e-7b9f-508b-bfd4-9a348c99831a,ML10859,خلاط حوض وجه أسود,1,170.000,0.000,"",170.000,60.000,210023452
63cfa328-2da9-7f6c-ff89-b858716ffa80,e49e7b25-a609-c16f-fc48-b72139b94474,ALVM50212,قرجوطة سيفون حوض الوجه 1.1/4*80 سم,5,20.000,0.000,"",100.000,23.000,310014833
6c845ad2-44f6-1588-9ac2-ee3347f2de2f,7112c002-bf02-3423-d6a6-df2c76343b9f,ARSB80013,كسكاس دوش مربع 250*250 مم كروم,1,230.000,10.005,4.35%,220.000,125.000,210007411
b6b843d8-ee7c-cdf6-7b6c-3d1ca841ce96,7112c002-bf02-3423-d6a6-df2c76343b9f,ARSB80015,قصبة دوش مربعة 40 سم كروم,1,220.000,19.998,9.09%,200.000,115.000,210007412
e858e25c-7bee-041c-705a-83af327c75ce,7112c002-bf02-3423-d6a6-df2c76343b9f,ARSB80107,مصب قصير دوش مع تحويلة كروم,1,300.000,20.010,6.67%,280.000,215.000,210007413
71544769-dcd4-8ffd-03f6-6e7fae38d344,7112c002-bf02-3423-d6a6-df2c76343b9f,ML10006,خلاط حوض وجه كروم,1,350.000,10.010,2.86%,340.000,225.000,210007414
64ccf62d-effb-c050-0e3d-79aa2398e706,7112c002-bf02-3423-d6a6-df2c76343b9f,ALVM50275,رأس سيفوني كروم,1,30.000,0.000,"",30.000,12.700,210007415
16fcf198-fb13-433d-c777-7ff838054de4,7112c002-bf02-3423-d6a6-df2c76343b9f,WP20160,مقعد أرضي ملحوم سداسي مدفع أبيض,1,570.000,20.007,3.51%,550.000,450.000,210007407
0be4facf-c61d-59e1-bd8c-777801da19f1,8d3555bc-2b7b-1f21-9b3f-b22ec60287f7,PS20173,علاقة ملابس فردية أسود,1,40.000,0.000,"",40.000,15.000,310014716
69cb4e27-4b4d-1ec6-3ef9-bde1427cef43,7112c002-bf02-3423-d6a6-df2c76343b9f,ARSB80085,شطاف ظغط دائري مع طوبو كروم,1,160.000,0.000,"",160.000,85.000,210007425
2771b401-1bef-bd11-ff64-36b0837cd3f3,9b0030dc-fe2a-f857-f454-544131f104a7,ARSB80085,شطاف ظغط دائري مع طوبو كروم,1,160.000,10.000,6.25%,150.000,85.000,210007426
c888b64e-636e-1eeb-7bc5-65d2e15a2f36,deaaa295-39b5-a15e-90fb-0db8aadac972,WP20156,مقعد أرضي ملحوم تورىيدو أبيض,1,760.000,30.020,3.95%,730.000,543.000,210007427
43f66ee9-be38-22bb-54cf-a780da1c96bd,deaaa295-39b5-a15e-90fb-0db8aadac972,VS10209,حوض وجه معلق أبيض -60سم,1,400.000,10.000,2.50%,390.000,250.000,210007428
0edd4a3a-7618-8404-4c08-9d6a3502cf87,bc742b37-a9f3-54de-964a-e40ceea5dba8,ARSB80149,مصب دوش مع تحويلة كروم,-1,130.000,0.000,"",-130.000,84.000,210007435
e51b9f1c-e1c1-f61f-cf54-7c332f39c5b4,2de9ad0a-2778-344a-d909-6634b46857e0,MC10224,سرفنتينة ضغط  15 سم * 15 سم كروم,1,65.000,4.999,7.69%,60.000,39.000,210007436
55781e0d-d912-2147-fb6e-b7bb6437b7cf,1aad8c04-5898-af87-a977-3bfbe46215f7,CE10264,سخانة 50 لتر,1,620.000,0.000,"",620.000,545.000,210007437
223fc4ab-a56e-5bc7-95e4-a19451281ff6,1aad8c04-5898-af87-a977-3bfbe46215f7,CE10265,سخانة 80 لتر,1,650.000,0.000,"",650.000,600.000,210007438
4831d219-e893-ca42-8392-482a4b4b92b8,279b4deb-0dda-cc50-b28b-6427567d481d,PLSA0259,"طابة ""1/2 مع وردة كروم",2,15.000,0.000,"",30.000,7.500,210007440
d734a1fa-a343-89e5-1995-3b254d586248,796e71d8-53b2-1612-342c-40001f2b640c,MA20125,خلاط حوض المطبخ سحاب كروم,1,300.000,9.990,3.33%,290.000,213.000,210007441
2ac71c17-af69-89f3-d9f3-a294118393dd,02fa4044-87ba-84e0-361f-2b63c4ae0205,ME10010,خلاط حوض المطبخ شجرة كروم,1,350.000,10.010,2.86%,340.000,225.000,210007444
224975ee-ab6a-9a16-b528-d0b3d5ea9e3d,4d08607d-61aa-9c59-230b-c83f41570422,VS10201,حوض وجه معلق -80 سم,1,600.000,0.000,"",600.000,450.000,210007546
f68fe01b-b0a9-5e32-cad0-eee71c45d72e,8cacda81-237f-d5e6-7909-7f19731aa497,ME10005,خلاط حوض المطبخ شجرة كروم,1,320.000,0.000,"",320.000,182.000,210007453
6d5d649e-b539-c221-8287-e45e09f4366c,8a9887e4-671d-90c4-7375-1ddff1d257d8,MA20124,خلاط حوض المطبخ سحاب أسود,1,420.000,0.000,"",420.000,213.000,210007547
f2227e80-d7ab-c574-67f4-e3bc706e1bb0,aadecbc7-3b6f-229e-49d9-cbc0f5d6b884,PD20434,حاجز دوش 10 مم اطار كروم مضبب 80 سم,1,600.000,0.000,"",600.000,465.000,210007554
9822a2d7-550b-6489-eb21-33447612d69b,b544569f-94d6-34bd-d041-2722a01c15b6,ARSB80085,شطاف ظغط دائري مع طوبو كروم,1,150.000,0.000,"",150.000,85.000,210007561
f64c0f77-eda4-7a27-8290-6c1693658da3,b9f8c4a9-03ff-c551-e791-b408b1cd8d20,ML30288,مرايا حمام مع إضاء لد 80*60 سم,2,100.000,0.000,"",200.000,85.000,210007580
727b0d92-972e-f85c-d44c-b8be72fcc721,3fcd8a1a-6322-9585-2413-e954cdc047ba,EL50239,سير ربط 7.2 * 300 مم (100 قطعة),1,15.000,0.000,"",15.000,10.500,210019107
83e09f30-cfb6-fd80-347e-cc9a7162debb,62ddd6e6-e83a-bcf7-9e26-71eabf357810,ALVM50402,سيفوني كروم,2,120.000,0.000,"",240.000,78.000,210007458
bc80c6c5-78f5-3e67-d6fd-ac6b2bca126c,62ddd6e6-e83a-bcf7-9e26-71eabf357810,ALVM50201,سيفون حوض الوجه,1,10.000,0.000,"",10.000,4.750,210007461
b7c16e2f-629c-8066-2c1d-b0dd6c5ee73d,62ddd6e6-e83a-bcf7-9e26-71eabf357810,WP20159,مقعد أرضي ملحوم سداسي أبيض,1,540.000,0.000,"",540.000,450.000,210007463
14d632b6-20d3-139e-e7cc-d169597bdd9a,c242e158-8f19-0bef-dc67-52d0aa2a15dc,CE10265,سخانة 80 لتر,3,670.000,0.000,"",2010.000,600.000,210007555
a5cf866b-0908-a76b-9a18-90432a07421b,b544569f-94d6-34bd-d041-2722a01c15b6,RO10290,مسكر زاوية  ''1/2 * ''1/2 كروم,1,45.000,0.000,"",45.000,25.000,210007562
a1b0d499-a457-8285-2a58-05d4324df63a,b9f8c4a9-03ff-c551-e791-b408b1cd8d20,ALVM50403,سيفوني كروم,2,220.000,0.000,"",440.000,160.000,210007577
696ff7f0-10f0-4ce4-1b46-83e7fb9d8ffa,b9f8c4a9-03ff-c551-e791-b408b1cd8d20,ALVM50276,رأس سيفوني كروم,2,40.000,0.000,"",80.000,24.000,210007581
d3ec5670-5d30-9700-0c79-2dcd1f44b0b3,62ddd6e6-e83a-bcf7-9e26-71eabf357810,RD30295,حوض قدم خزف زاوية 80*80,1,320.000,0.000,"",320.000,208.650,210007465
68e1487f-c78f-8ffd-a771-53d7e25a031f,62ddd6e6-e83a-bcf7-9e26-71eabf357810,ML30279,مرايا حمام مع إضاء لد 80*60 سم,1,125.000,25.000,20.00%,100.000,77.600,210007466
f419e1ac-c24e-d2ad-97d4-b9fa6ecb1911,46cbb1f4-2179-5eef-5480-51b3c7d45688,ALVM50206,سيفون حوض الوجه,2,30.000,0.000,"",60.000,12.000,210007470
46b4aaaa-adbe-f90c-16c4-caaf2dc14559,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,VS10190,حوض وجه معلق -80 سم,1,430.000,0.000,"",430.000,315.000,210007472
5a0dbb37-0521-6cb9-c2e7-3bef225062df,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,VS10201,حوض وجه معلق -80 سم,1,570.000,0.000,"",570.000,450.000,210007473
3eb4ca65-1055-798d-475f-af8a0a0deafe,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,WP20157,مقعد أرضي ملحوم موطو أبيض,1,540.000,0.000,"",540.000,435.000,210007474
391eab09-b989-ea6e-74ae-f21e3330b0fd,8a9887e4-671d-90c4-7375-1ddff1d257d8,AECU50203,سيفون حوض المطبخ,1,30.000,0.000,"",30.000,14.500,210007548
e4664593-35a4-2d6d-6260-8e21f3db449e,ee147ff6-4d2a-3187-e0d8-b3decc156a11,PD20439,حاجز دوش 10مم اطار كروم 70 سم,1,650.000,0.000,"",650.000,435.000,210007556
cde3ba39-43bc-6632-2a64-757cb15d9039,b9f8c4a9-03ff-c551-e791-b408b1cd8d20,ML10027,خلاط حوض وجه  15 سم كروم,4,220.000,0.000,"",880.000,135.000,210007578
5b1760f4-21bf-faa6-3e83-3e8c062d8165,013e9a9f-93b0-bbd4-8e3f-474d922834a1,PA30573,فيتي 10*100 (4 قطع),2,2.000,0.000,"",4.000,0.766,210020405
1ff6433a-628b-3483-4d3a-fb4ea063b467,d40da6f8-2fcb-d8c7-8548-0659cf9ef5a1,AB10146,خزانة حمام خشبي,1,780.000,180.024,23.08%,600.000,580.000,310011448
7325831e-a9c7-8846-5d36-af1d4bda11e4,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,ALVM50400,سيفوني 25سم 30سم كروم,1,220.000,0.000,"",220.000,130.000,210007478
68d7510e-c90c-7795-d0e3-0308649b0137,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,ALVM50401,سيفوني 25سم 30سم كروم,1,240.000,0.000,"",240.000,140.000,210007479
7e129c44-8843-24fd-f03b-ac10f15b73fd,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,ALVM50276,رأس سيفوني كروم,1,50.000,0.000,"",50.000,24.000,210007480
1a55094d-68cc-5b9f-894d-6996e6da37c3,b544569f-94d6-34bd-d041-2722a01c15b6,ML10005,خلاط حوض وجه كروم,1,380.000,0.000,"",380.000,230.000,210007557
0134ac69-a6e3-43c8-e085-45bb92e95202,705323a0-e6d2-ec59-483d-ff6bdd03418f,CD40106,مسطرة دوش زوجية كروم,1,130.000,0.000,"",130.000,92.000,210007563
2148eb34-21a7-679a-1575-ef78fe41864c,59025f7e-3185-f026-1d20-d9132581dd66,WS10173,مقعد معلق أبيض,1,480.000,0.000,"",480.000,280.000,210007564
bf10f9d7-0f93-16cc-98a9-a31f1e61fbc1,59025f7e-3185-f026-1d20-d9132581dd66,ARSB80013,كسكاس دوش مربع 250*250 مم كروم,1,220.000,0.000,"",220.000,125.000,210007565
b9f0967c-9766-05b8-930f-9affd3e97d1d,59025f7e-3185-f026-1d20-d9132581dd66,ML30281,مرايا حمام مع إضاء لد 80*60 سم,1,125.000,0.000,"",125.000,77.600,210007566
ca179072-99ff-54d7-9163-98ea36c1ca49,14ee24aa-67b1-f54f-04a8-fb98b3fcf1f8,ML30285,مرايا حمام مع إضاء لد مع اطار أسود 80*60 سم,1,190.000,0.000,"",190.000,145.000,210007549
8a1f99bf-8991-e787-e63a-25cdc295c624,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,ML10001,خلاط حوض وجه كروم,2,450.000,0.000,"",900.000,325.000,210007477
3d5bbdc0-977a-e2e8-9b49-05e0218616db,5acada78-2697-b189-f904-72212844e684,PS20017,علاقة مناشف مع رفين كروم,1,100.000,0.000,"",100.000,62.000,310010555
bc3e4247-8771-0c64-eb60-a63932f1c512,59025f7e-3185-f026-1d20-d9132581dd66,VS10191,حوض وجه معلق -80 سم,1,450.000,0.000,"",450.000,290.000,210007567
4882d8d5-a46a-fd98-822b-1b88d9c1b4cc,59025f7e-3185-f026-1d20-d9132581dd66,ALVM50276,رأس سيفوني كروم,1,50.000,0.000,"",50.000,24.000,210007568
4b0da1f1-c19c-f930-d99f-bb97263b12b8,1e6862be-b3a7-9dbd-b61e-7169686c0ff3,99999,موزع صابون كروم,1,90.000,0.000,"",90.000,0.000,210007482
f1923b37-7ad0-84dc-cff6-98b7c4ae996c,5d7484c9-52ae-53b9-cb05-0480fcb1e858,MDE50049,خلاط دوش مدفون كروم,2,390.000,0.000,"",780.000,275.000,310010484
10bcec72-5158-3ae4-6380-f94a65dc8818,b8f8f685-5179-5028-6706-4adc8aa23381,AETS20004,تفلون 15م,4,10.000,0.000,"",40.000,5.250,210007500
228845d8-0ed0-3018-a5ba-f56e26ce1d5e,b8f8f685-5179-5028-6706-4adc8aa23381,PLSA0234,"نبلس ""1/2 * ""1/2 كروم",6,5.000,0.000,"",30.000,3.750,210007501
4421c286-77ee-cf13-827d-1a943be070fd,b8f8f685-5179-5028-6706-4adc8aa23381,RFP1424,"فسيبلي "" 1/2 أنثى * ""1/2 أنثى 40سم",2,20.000,0.000,"",40.000,12.000,210007502
563a722f-4e51-2ebc-1dcd-c0746cbdba53,b544569f-94d6-34bd-d041-2722a01c15b6,MD20058,خلاط دوش مع سماعة كروم,1,445.000,0.000,"",445.000,325.000,210007558
885bdecb-2b4d-69e5-71f7-61e4f22789ec,59025f7e-3185-f026-1d20-d9132581dd66,ALVM50299,سيفون حوض الوجه كروم,1,240.000,0.000,"",240.000,165.000,210007569
a56b0c49-20be-ca8c-ac99-0950f6332c44,b8f8f685-5179-5028-6706-4adc8aa23381,99999,موزع صابون كروم,2,15.000,0.000,"",30.000,0.000,210007499
d97f504b-7311-6dd3-7c8c-7eac0ecaf235,b8f8f685-5179-5028-6706-4adc8aa23381,CD40102,مسطرة دوش زوجية كروم,1,380.000,0.000,"",380.000,255.000,210007507
35fba521-c6fb-0acb-e6d8-64ba9218b465,b8f8f685-5179-5028-6706-4adc8aa23381,99999,موزع صابون كروم,1,25.000,0.000,"",25.000,0.000,210007508
3e6d311a-b884-277e-3b8e-55db5bf46eb0,59025f7e-3185-f026-1d20-d9132581dd66,ML10007,خلاط حوض وجه طويل كروم,1,580.000,0.000,"",580.000,435.000,210007570
c80305ac-a04f-26f3-205d-771654ebfe6b,59025f7e-3185-f026-1d20-d9132581dd66,ARSB80088,شطاف ظغط دائري مع طوبو كروم,1,80.000,0.000,"",80.000,31.000,210007571
035b4106-3771-6964-37c0-33fda5d0e7eb,59025f7e-3185-f026-1d20-d9132581dd66,ARSB80305,مخرج شطاف مع علاق مع محول كروم,1,155.000,0.000,"",155.000,95.000,210007572
7e7b170f-04d4-32a6-ab37-44181b199ff5,59025f7e-3185-f026-1d20-d9132581dd66,ARSB80015,قصبة دوش مربعة 40 سم كروم,1,200.000,0.000,"",200.000,115.000,210007573
0976f5bb-5e55-a877-8e01-65712a8c7114,59025f7e-3185-f026-1d20-d9132581dd66,ALVM50240,مثبت حوض الوجه,1,5.000,0.000,"",5.000,3.000,210007574
bd234707-183d-15bd-78aa-e0cce0969247,b8f8f685-5179-5028-6706-4adc8aa23381,ALVM50240,مثبت حوض الوجه,2,5.000,0.000,"",10.000,3.000,210007505
71eb8ee4-ef98-ba48-6517-61d74c9cca3b,06c9b63e-7b9f-508b-bfd4-9a348c99831a,ARSB80182,مخرج شطاف مربع بالعلاقة أسود,1,80.000,0.000,"",80.000,17.143,210023448
a5cb04a0-bf6c-ca31-7e23-ec73d88ee9cb,3a4a2266-8043-df23-49dc-865ca5d6c6ac,PA3542,مسمارخرسانة رقم 2 (100غ),2,2.500,0.000,"",5.000,1.100,210009787
bf6cac6c-a3cb-9079-69bb-f534cae0e67f,e3aaee80-96d7-c56d-62dd-0ccce5cfc88e,ATWC50244,مثبت مقعد أرضي,1,10.000,0.000,"",10.000,2.750,210007528
3997310e-4c4b-10b8-352e-e3dc61497584,539bf194-f0da-28fb-ca58-4d085a6eda58,MA20124,خلاط حوض المطبخ سحاب أسود,1,420.000,0.000,"",420.000,213.000,210007529
d7e4c157-b86b-184b-b630-e6b3e669dbb0,539bf194-f0da-28fb-ca58-4d085a6eda58,AECU50203,سيفون حوض المطبخ,1,30.000,0.000,"",30.000,14.500,210007530
3231cecb-51aa-ee77-a99c-a4c10a1f93c4,aadecbc7-3b6f-229e-49d9-cbc0f5d6b884,ML10017,خلاط حوض وجه كروم,1,190.000,0.000,"",190.000,147.233,210007535
d1c29a50-4246-e877-7add-bec3a8845ed9,b544569f-94d6-34bd-d041-2722a01c15b6,ARSB80015,قصبة دوش مربعة 40 سم كروم,1,190.000,0.000,"",190.000,115.000,210007559
c55a6c27-cbd6-653f-969b-76c3d21abe66,45947f82-9a5a-9fbf-a6b8-13feebc7e5f1,MA20115,خلاط حوض المطبخ سحاب أسود,2,300.000,0.000,"",600.000,138.000,210007575
41240dc2-68a6-71d1-7088-0baa871bb667,14ee24aa-67b1-f54f-04a8-fb98b3fcf1f8,WP20156,مقعد أرضي ملحوم تورىيدو أبيض,1,740.000,0.000,"",740.000,543.000,210007552
6ecedcbc-a24c-5bc4-aba2-ca3bc6229918,e3aaee80-96d7-c56d-62dd-0ccce5cfc88e,ALVM50240,مثبت حوض الوجه,2,10.000,0.000,"",20.000,3.000,210007527
cfcde886-0357-a7a9-1122-cc2ed2299485,e4d5f13d-5480-035a-0f73-74974d7ec34c,ALVM50025,سيفون حوض الوجه كروم,1,100.000,0.000,"",100.000,43.500,210023072
c3e6833a-0b7c-7718-8ffe-7f694907ac32,e4d5f13d-5480-035a-0f73-74974d7ec34c,ARSB80376,سماعة دوش مع طوبو كروم,1,80.000,0.000,"",80.000,48.000,210023073
233370dc-f57c-e922-f3f9-326c15797fbe,aadecbc7-3b6f-229e-49d9-cbc0f5d6b884,ALVM50406,سيفوني كروم,1,90.000,0.000,"",90.000,58.000,210007536
c24f811b-dab6-782a-b7b8-ad4591f81807,aadecbc7-3b6f-229e-49d9-cbc0f5d6b884,ALVM50280,رأس سيفوني أبيض,1,50.000,0.000,"",50.000,31.000,210007537
32b308fc-ad04-7806-ba0a-eba01dab8d9a,aadecbc7-3b6f-229e-49d9-cbc0f5d6b884,ML30278,مرايا حمام مع إضاء لد 80*60 سم,1,100.000,0.000,"",100.000,77.600,210007538
53ea5854-80ba-d1ae-c386-e1dda3e9c235,b544569f-94d6-34bd-d041-2722a01c15b6,ARSB80014,كسكاس دوش دائري 250 مم كروم,1,160.000,0.000,"",160.000,105.000,210007560
e521f744-b3ea-2c80-5cb1-2e3f19e24485,cb465d24-d801-8cfc-0bba-331749659abb,ALVM50206,سيفون حوض الوجه كلك,1,40.000,0.000,"",40.000,12.000,310014321
54987d82-f9fc-ecc1-c187-c645a8510a45,e4d5f13d-5480-035a-0f73-74974d7ec34c,ARSB80522,طوبو شطاف 120 سم كروم,2,40.000,0.000,"",80.000,20.000,210023076
6e25b843-a572-8876-300d-f9d1e845df6b,831d04e1-60db-a5c0-e145-3558c18a4900,MC10139,سرفنتينة 15 سم * 15 سم ذهبي,-1,100.000,0.000,"",-100.000,65.650,210007722
ecb6be69-9301-3399-8979-4d1407b9f8cc,8cea8f72-1322-6853-53a1-10342869b471,AEVE20141,رأس سيفوني 1 ''1/4 كروم,1,50.000,0.000,"",50.000,2.000,210007723
d03ce7ca-09aa-137e-5bcb-1e73a149d27d,7775904a-7f18-928e-3b5f-5eaf5031eb87,MC10001,مجرى 40 سم *8 سم كروم,1,120.000,0.000,"",120.000,49.000,210007725
8fafaf51-001e-e18c-17b5-fa16728de9e2,048096d8-52b7-c2e6-0cef-f28fc8f58dea,WP20161,مقعد أرضي ملحوم رصاصي رخامي,1,870.000,0.000,"",870.000,642.000,210007726
